52004, 5.2529772, 5.3024236, 48.4467504, 48.4663965, AINGOULAINCOURT
68001, 7.5166001, 7.5860982, 47.9951414, 48.0130617, ALGOLSHEIM
73001, 5.7916504, 5.8310112, 45.5222937, 45.5669464, AIGUEBELETTE-LE-LAC
69003, 4.8176625, 4.8394389, 45.8539866, 45.8794565, ALBIGNY-SUR-SAONE
71008, 4.3466492, 4.3923171, 46.2222432, 46.2495352, ANGLURE-SOUS-DUN
74035, 5.9338357, 5.9664481, 45.809918, 45.8324698, BLOYE
75101, 2.3209029, 2.3509478, 48.8540491, 48.8699289, PARIS 01
72008, 0.1636776, 0.2197499, 47.9067338, 47.9545691, ARNAGE
76001, 0.6238225, 0.7035145, 49.5743654, 49.6166219, ALLOUVILLE-BELLEFOSSE
77004, 2.7658166, 2.8446914, 48.6004433, 48.6272933, ANDREZEL
80002, 2.7986524, 2.8545753, 49.8240809, 49.8583635, ABLAINCOURT-PRESSOIR
78013, 1.7830622, 1.8357044, 48.8753408, 48.8987261, ANDELU
79003, -0.4582726, -0.3711252, 46.2552814, 46.3110483, AIFFRES
82001, 1.2520565, 1.2914445, 44.0291523, 44.0689283, ALBEFEUILLE LAGARDE
81001, 1.8949889, 1.9592869, 43.5166608, 43.5497991, AGUTS
86002, 0.1213934, 0.1914102, 46.7338465, 46.7838185, AMBERRE
83005, 6.0700834, 6.146922, 43.6678079, 43.7306164, ARTIGNOSC-SUR-VERDON
84001, 4.9360249, 4.9809323, 43.9855528, 44.0255338, ALTHEN DES PALUDS
85001, -1.3249625, -1.2005986, 46.2654337, 46.3432483, AIGUILLON-SUR-MER (L )
87008, 1.0600549, 1.1060678, 46.2364767, 46.2785908, LA BAZEUGE
89002, 3.86242, 3.9109743, 47.7001769, 47.7342709, AIGREMONT
88001, 6.1735447, 6.2135044, 48.1771442, 48.2051988, LES ABLEUVENETTES
90002, 6.9680808, 7.038304, 47.6859005, 47.7056533, ANGEOT
91017, 2.0310857, 2.0873203, 48.5748829, 48.6085132, ANGERVILLIERS
95011, 1.66939, 1.7220497, 49.1285749, 49.173381, AMBLEVILLE
92007, 2.2923347, 2.3263763, 48.7848979, 48.8111164, BAGNEUX
93006, 2.4134446, 2.4370603, 48.8551772, 48.8789936, BAGNOLET
97110, -61.1333792, -60.9971802, 16.1628303, 16.352406, LA DESIRADE
94001, 2.4107099, 2.4350393, 48.7178038, 48.7295247, ABLON SUR SEINE
97309, -52.3182882, -52.2437724, 4.8465795, 4.9310181, REMIRE MONTJOLY
97601, 45.0393503, 45.0957811, -12.7482637, -12.701675, ACOUA
04007, 6.5278006, 6.578266, 43.9216179, 43.9665778, ANGLES
01011, 5.6298242, 5.6934341, 46.1778337, 46.2310118, APREMONT
02002, 3.4109877, 3.4110283, 49.7088995, 49.7089249, ACHERY
03013, 3.2733521, 3.3594362, 46.5752409, 46.6170232, AVERMES
05018, 6.1316779, 6.1732543, 44.5277765, 44.5758938, LA BATIE-VIEILLE
06037, 6.8578441, 6.956295, 43.7128635, 43.7645966, CAUSSOLS
08004, 4.1398286, 4.1847613, 49.4499726, 49.4887725, AIRE
07003, 4.314463, 4.3524903, 44.6983452, 44.7402727, AIZAC
10004, 4.0672985, 4.1819663, 48.5638386, 48.6059548, ALLIBAUDIERES
09003, 1.8828898, 1.9251779, 42.8946638, 42.925491, L AIGUILLON
13008, 5.115737, 5.1824144, 43.6503905, 43.6937903, AURONS
11002, 1.855141, 1.8928677, 43.3517751, 43.3816673, AIROUX
12009, 2.9181445, 2.9788862, 43.690564, 43.7471625, ARNAC-SUR-DOURDOU
14014, -0.4423027, -0.3778047, 49.2541833, 49.273932, COLOMBY-ANGUERNY
16010, -0.2425836, -0.2044175, 45.5442752, 45.5729722, AMBLEVILLE
97407, 55.276631, 55.3302098, -20.9690127, -20.9222401, LE PORT
97201, -61.1635646, -61.0977051, 14.7989257, 14.8332204, AJOUPA BOUILLON
01014, 5.6506541, 5.7251023, 46.2565107, 46.3108074, ARBENT
01021, 4.8011218, 4.8377337, 45.9732143, 46.0074948, ARS-SUR-FORMANS
01023, 4.8658895, 4.8983078, 46.3690238, 46.4028125, ASNIERES-SUR-SAONE
01027, 5.0740602, 5.1411072, 45.7979238, 45.8557388, BALAN
02005, 3.9342557, 3.9981691, 49.3773208, 49.4134519, AGUILCOURT
02007, 3.7994864, 3.8428268, 49.4738819, 49.4989705, AIZELLES
02008, 3.4824561, 3.5430078, 49.4159394, 49.4585909, AIZY-JOUY
02006, 3.4807812, 3.5441472, 49.9094616, 49.953134, AISONVILLE ET BERNOVILLE
02011, 3.1119976, 3.2248737, 49.350323, 49.397524, AMBLENY
02012, 3.3857468, 3.4256456, 49.3094316, 49.3358459, AMBRIEF
02009, 3.3443386, 3.3942153, 49.7525626, 49.783621, ALAINCOURT
02010, 3.4344635, 3.4839195, 49.4513605, 49.4763656, ALLEMANT
02013, 3.8796987, 3.9638647, 49.4627433, 49.5328393, AMIFONTAINE
02014, 3.2782511, 3.3332985, 49.5863602, 49.6357538, AMIGNY ROUY
02015, 3.1868735, 3.2262845, 49.2072509, 49.2319486, ANCIENVILLE
02019, 3.1601179, 3.1921506, 49.6833688, 49.7412147, ANNOIS
02016, 3.3513518, 3.3859646, 49.6318479, 49.6535348, ANDELAIN
03016, 3.2266322, 3.2689045, 46.2018154, 46.2430818, BARBERIER
04009, 6.2985007, 6.3631962, 44.0930494, 44.136656, ARCHAIL
05025, 6.1335464, 6.1578205, 44.6477921, 44.6697254, BUISSARD
06046, 7.1995331, 7.2429203, 43.7414125, 43.7732499, COLOMARS
07008, 4.5728651, 4.6548902, 44.6887377, 44.7288158, ALISSAS
08005, 4.3225851, 4.3673385, 49.3758637, 49.4259021, ALINCOURT
09006, 1.5633912, 1.5921787, 42.8014952, 42.8347702, ALLIAT
10006, 4.1198121, 4.1602029, 48.506802, 48.5480821, ARCIS SUR AUBE
11003, 2.1135171, 2.1610526, 43.0343292, 43.0551699, AJAC
12019, 2.5502027, 2.6025969, 43.8756564, 43.9127536, BALAGUIER-SUR-RANCE
13011, 4.7669003, 4.843182, 43.7285798, 43.7696571, BAUX-DE-PROVENCE (LES)
14016, 0.0301757, 0.0790965, 49.2349816, 49.2634238, ANNEBAULT
15133, 2.1765907, 2.2208145, 44.6159047, 44.6438485, MONTMURAT
16011, 0.1808795, 0.2277709, 45.7490321, 45.7901792, ANAIS
17007, -0.9294711, -0.8732535, 46.1562707, 46.1985482, ANAIS
18006, 2.5195248, 2.5703609, 46.9438995, 46.9986585, ANNOIX
19021, 2.187368, 2.2517173, 45.6282453, 45.6686623, BELLECHASSAGNE
21003, 4.9936954, 5.0425841, 47.3540277, 47.3851803, AHUY
22006, -3.3235992, -3.2940687, 48.6864372, 48.7086977, BERHET
23031, 2.2093045, 2.2339989, 46.3410651, 46.355591, BOUSSAC
24006, 1.0533644, 1.0960574, 44.8122693, 44.8430475, ALLAS-LES-MINES
25004, 6.8981709, 6.9415938, 47.4051036, 47.4472626, ABBEVILLERS
26007, 4.9002844, 4.9193945, 44.783181, 44.7998846, AMBONIL
27004, 1.4033729, 1.4451287, 48.9958289, 49.0148213, AIGLEVILLE
28004, 1.6217392, 1.6786828, 48.3104234, 48.3516702, ALLONNES
